ADIQNI01_FSR,1.773938
ADIVUG_FSR,2.071688
ADIZUJ_FSR,3.110367
ADODII_FSR,3.449827
ADODOO_FSR,3.445564
ADODUU_FSR,3.448916
ADOJEJ_FSR,2.875085
ADOJIN_FSR,2.949749
ADOJOT_FSR,2.921966
ADOJUZ_FSR,2.447101
ADOKAG_FSR,2.820308
ADOKEK_FSR,2.613213
ADOKOU_FSR,2.226325
ADOKUA_FSR,2.284211
ADOLAH_FSR,2.340185
ADOPAN_FSR,2.079292
ADOQOC_FSR,0.375743
ADOXUP_FSR,2.828856
ADUPOH_FSR,0.642825
ADUTID03_FSR,4.193959
ADUVAX_FSR,0.915895
AFADOD_FSR,3.41249
AFAHEW_FSR,3.157257
AFAKIE_FSR,1.574036
AFAVOU_FSR,2.957404
AFAVUA_FSR,4.299316
AFAWAF_FSR,0.75
AFEBAQ_FSR,2.283544
AFECUM_FSR,2.931538
AFEDAR_FSR,0.73921
AFEGAV_FSR,3.257259
AFEHAV_FSR,2.680157
AFELIH_FSR,1.441128
AFEYAL02_FSR,2.749265
AFEYAL03_FSR,2.736023
AFEYOC_FSR,0.560962
AFEYUI_FSR,2.16874
AFICAU_FSR,1.769954
AFIPUB_FSR,2.594625
AFIVIX_FSR,2.38961
AFOHOT_FSR,2.640781
AFOJEK01_FSR,2.408503
AFOJIO_FSR,3.159475
AFOKOW_FSR,2.824396
AFOKUC_FSR,2.811528
AFOLIR_FSR,0.107635
AFORCD_FSR,4.600817
AFOSIY_FSR,2.952784
AFOZEC_FSR,0.463779
AFUDUA_FSR,1.320269
AFUJER_FSR,0.454023
AFUJOA_FSR,2.790358
AFUKIW_FSR,3.087308
AFUMCO04_FSR,0.445955
AFUQIB_FSR,0.911599
AFUQUN_FSR,4.22196
AFUXAC_FSR,2.409224
AFUYAE_FSR,3.818713
AGACIW01_FSR,2.302511
AGALUR_FSR,4.655746
AGAMED_FSR,5.916939
AGARAC_FSR,2.296941
AGEDIC_FSR,3.075106
AGEWOZ_FSR,3.423609
AGEZUJ_FSR,2.354564
AGIFIH_FSR,3.173346
AGIJAD_FSR,0.19276
AGIJUW_FSR,0.906286
AGIKAD_FSR,0.919229
AGIMIN_FSR,3.286477
AGMTHY_FSR,2.779142
AGOJOX_FSR,3.15116
AGONIT_FSR,2.89051
AGOWID_FSR,2.849166
AGOXAX_FSR,0.968798
AGOZED01_FSR,2.413205
AGPYNO01_FSR,2.508228
AGSLFB_FSR,2.446724
AGUBEK_FSR,2.597581
AGULIY_FSR,0.575536
AGULOE_FSR,0.760131
AGUMUL_FSR,0.723918
AGUSUR_FSR,2.757042
AGUTEC_FSR,0.965958
AGUWEG01_FSR,1.498072
AGUYEG_FSR,1.130994
AHADUI_FSR,2.095803
AHAHIB_FSR,3.177025
AHAJUP_FSR,4.037738
AHAKAW_FSR,3.774278
AHALEB02_FSR,2.890878
AHAMIG_FSR,1.47033
AHANAZ_FSR,3.654536
AHAVOV_FSR,2.167445
AHAWIQ_FSR,2.533985
AHAWUC_FSR,0.617766
AHAXAJ_FSR,0.393181
AHAXOX_FSR,0.780882
AHAYAK_FSR,2.437721
AHEBOE_FSR,3.68937
AHEGIF_FSR,0.107239
AHEMOQ_FSR,2.488912
AHEPAG_FSR,2.51294
AHEPEK_FSR,2.561057
AHERUC_FSR,2.563544
AHIJOQ01_FSR,4.115597
AHISAN_FSR,2.013749
AHISER_FSR,3.337442
AHIZUN_FSR,2.912941
AHOBAB_FSR,1.650652
AHOJOX_FSR,2.557935
AHOKAK_FSR,2.555845
AHOMOB01_FSR,0.898838
AHONUG_FSR,3.063616
AHOVID01_FSR,0.225802
AHUHIV_FSR,2.682345
AHUVOP_FSR,1.116606
AHUXAD_FSR,2.47046
AHXCUD10_FSR,0.851607
AJABIX01_FSR,2.568442
AJABOD_FSR,2.060484
AJAHAV_FSR,2.336832
AJAHEZ_FSR,2.229537
AJAQUY_FSR,3.251521
AJASIO_FSR,3.084234
AJAXOY_FSR,0.986619
AJERUC_FSR,3.460076
AJESAJ01_FSR,0.214275
AJESAJ_FSR,0.231628
AJEWUH_FSR,1.186051
AJIFAB_FSR,4.436557
AJIFEF_FSR,2.973828
AJIFIJ_FSR,4.267449
AJIGIK_FSR,4.1433
AJIHUX_FSR,3.343041
AJIJEI01_FSR,2.798762
AJIJEI_FSR,2.896818
AJIJIN_FSR,1.640774
AJILIP_FSR,1.60017
AJIMEN_FSR,1.968891
AJIPIT_FSR,3.128418
AJIPUF_FSR,1.889946
AJIQER_FSR,1.17553
AJIQIU_FSR,1.592705
AJIRAM01_FSR,0.676251
AJOFAI_FSR,1.407433
AJOSUN01_FSR,2.194065
AJOTUQ_FSR,0.364018
AJUKOH_FSR,1.700307
AKAGIE_FSR,4.89188
AKAPUX_FSR,1.074659
AKAQAE_FSR,1.013084
AKAQEI_FSR,1.105993
AKAREJ01_FSR,1.128978
AKAROT01_FSR,0.808375
AKAROT_FSR,0.675663
AKAYER_FSR,0.695412
AKAZOD_FSR,1.296573
AKEBUP_FSR,2.526705
AKECAW_FSR,2.243845
AKECOK_FSR,2.786554
AKEGIH_FSR,1.957409
AKEGON_FSR,1.203308
AKEGUT_FSR,2.224229
AKESIS_FSR,1.657893
AKIMUD_FSR,2.356367
AKINIS_FSR,2.156912
AKIQIU01_FSR,1.105304
AKIZAX_FSR,3.13541
AKIZEB_FSR,3.004339
AKUHOD01_FSR,4.491849
AKUWIO_FSR,1.138917
AKUWOU_FSR,2.417058
ALAGIF_FSR,2.362883
ALAJEE_FSR,0.901069
ALATAK_FSR,1.378061
ALEQIS_FSR,3.30065
ALIDAB_FSR,0.932637
ALIDIJ_FSR,0.857687
ALIDUU_FSR,1.88736
ALIDUV01_FSR,0.515908
ALIFOR01_FSR,1.459437
ALIGOS_FSR,2.271179
ALIHIN_FSR,2.08435
ALIJAH_FSR,1.952871
ALILIS_FSR,2.77413
ALILOY_FSR,2.389169
ALILUE_FSR,3.173501
ALIMAL_FSR,2.763444
ALIMEP_FSR,3.034116
ALIMIT_FSR,3.100986
ALIRES_FSR,1.861938
ALITUL_FSR,2.760692
ALIVEX_FSR,2.805775
ALIVOH_FSR,2.972791
ALIVUN_FSR,3.173558
ALOJOA_FSR,2.669463
ALOVON_FSR,1.732814
ALOVUT_FSR,1.044044
ALOWAA_FSR,1.292418
ALUJUN_FSR,3.207427
ALUKAU_FSR,3.172663
ALUPUS01_FSR,2.158916
ALUPUS02_FSR,2.170177
AMACOI_FSR,0.867786
AMAFIE_FSR,2.712456
AMAJUU_FSR,2.582064
AMANEJ_FSR,0.58845
AMAQAG02_FSR,0.905235
AMAZEV_FSR,2.845971
AMBRCD_FSR,1.524325
AMBZAG10_FSR,2.411879
AMEQOZ_FSR,3.844597
AMEVIX_FSR,0.839373
AMIHOV01_FSR,1.122784
AMIJAJ_FSR,0.374604
AMIKEN_FSR,2.009872
AMIKIR_FSR,2.971794
AMIMUE_FSR,2.290995
AMINEP_FSR,3.185992
AMINUF_FSR,0.863611
AMIPUJ_FSR,0.899272
AMIQAO_FSR,2.040454
AMIXIE_FSR,2.84455
AMIXOK_FSR,2.881267
AMIYEB01_FSR,3.055028
AMIYIF_FSR,2.100368
AMOROK_FSR,5.536122
AMORUQ_FSR,5.501479
AMOYIL_FSR,1.923014
AMOYOR_FSR,1.470027
AMOZAE_FSR,3.138417
AMOZEI_FSR,3.147341
AMOZIM_FSR,3.077193
AMOZOS_FSR,2.955122
AMUCOB_FSR,4.456184
AMUDUJ_FSR,0.456537
AMULAX_FSR,0.659466
AMULEB_FSR,2.622639
AMULOK_FSR,1.711172
ANABAT_FSR,2.594436
ANABIB_FSR,2.502798
ANABOH_FSR,2.599679
ANABUN_FSR,2.61284
ANAFAY_FSR,2.896787
ANAGAZ_FSR,2.693343
ANAMOT_FSR,1.801657
ANAYUL_FSR,3.117852
ANAZAS_FSR,2.990565
ANAZEW_FSR,2.884338
ANEPUG_FSR,0.692858
ANEQAN_FSR,1.212902
ANEQUH_FSR,2.537012
ANESES_FSR,2.112013
ANIDEH_FSR,0.43417
ANIDEI_FSR,1.402245
ANIQOE_FSR,0.945348
ANIYUS_FSR,1.00248
ANODEN_FSR,2.130495
ANODIR_FSR,2.139195
ANOPID_FSR,3.735194
ANOROL_FSR,2.831784
APANAI_FSR,3.931965
APASAN_FSR,0.078311
APAXEV_FSR,2.699536
APAXOF_FSR,3.201484
APAYEW_FSR,2.931811
APAYUM_FSR,2.246909
APEBEE_FSR,2.394133
APEREU_FSR,1.830064
APETAS_FSR,2.8047
APINAP01_FSR,0.21538
APIROH_FSR,3.570914
APIXIH_FSR,2.302076
APOKAS_FSR,3.056816
APOLAU_FSR,0.866605
APOMID_FSR,0.471438
APONAW_FSR,0.428204
APONIE_FSR,0.489134
APORUS_FSR,3.53986
AQANOW01_FSR,3.07966
AQAPOZ_FSR,1.477462
AQATAN_FSR,2.36621
AQAVUJ_FSR,2.763619
AQAWAQ01_FSR,2.547593
AQAZUN_FSR,0.55104
AQEBII_FSR,2.981586
AQEFUZ_FSR,2.379921
AQEGAG_FSR,2.398418
AQEGEK_FSR,2.504462
AQEGUA_FSR,2.385287
AQEGUZ_FSR,2.784977
AQEHAG_FSR,2.8232
AQEHAH_FSR,2.450415
AQEKUD_FSR,1.459592
AQESUK_FSR,4.027287
AQFSZN_FSR,4.253975
AQIBIL_FSR,2.610999
AQIDOU_FSR,1.987077
AQIDUA01_FSR,1.934129
AQIDUA_FSR,1.963245
AQIFEM_FSR,0.527832
AQIFOW_FSR,1.765028
AQIGUD_FSR,0.725939
AQIPUM_FSR,2.168335
AQIQAT_FSR,2.21897
AQIROJ_FSR,5.160204
AQOBAL_FSR,1.645978
AQOFOC_FSR,0.974296
AQOFUI_FSR,4.105092
AQOHAQ_FSR,4.476705
AQOHOD_FSR,0.827926
AQOJUL01_FSR,3.183396
AQOROP_FSR,2.506065
AQOWIN_FSR,3.785995
AQOWOT_FSR,3.428461
AQOWUZ_FSR,3.562018
AQOXAG_FSR,1.116187
AQOXEK_FSR,3.04494
AQUKOO_FSR,0.353872
AQUQAF_FSR,2.664347
AQUQUZ_FSR,0.981484
AQUWAM_FSR,0.760017
AQUZAP_FSR,1.834876
AQUZUI_FSR,0.69742
ARACED_FSR,1.651323
ARAJUA01_FSR,0.871743
ARATIY_FSR,0.773368
AREGAH_FSR,2.811828
AREQUJ_FSR,3.068276
AREWOL_FSR,0.15907
ARINEV_FSR,1.619567
ARIPAT_FSR,2.214539
ARIRUQ_FSR,1.850258
ARISAX_FSR,2.098066
AROBAK_FSR,3.640358
ARODUH_FSR,2.471511
ARONAY_FSR,1.351027
AROTAD_FSR,0.92621
AROTEG_FSR,2.766164
AROTEH_FSR,0.894364
AROTOQ_FSR,3.369093
ARUBIA_FSR,0.715925
ARUTAK_FSR,2.780241
ARUTEO_FSR,0.733399
ARUYIX_FSR,2.043398
ASACAZ_FSR,0.44336
ASACIH_FSR,3.23624
ASACUT_FSR,2.774028
ASAFEF_FSR,2.076549
ASAGOS_FSR,0.740507
ASAJUZ_FSR,1.818899
ASAKAG_FSR,1.60014
ASAKUA_FSR,0.001607
ASALIP_FSR,3.102919
ASAMEO_FSR,2.054384
ASATUK_FSR,2.62305
ASAWAT_FSR,2.971165
ASAXID_FSR,1.456202
ASAYOJ_FSR,2.925652
ASEBAD_FSR,1.600517
ASEFUZ_FSR,2.145602
ASEJIT_FSR,3.232379
ASEJOZ01_FSR,3.061166
ASEJOZ_FSR,3.062692
ASELAN_FSR,2.855702
ASELER_FSR,3.071559
ASEMUG01_FSR,4.168561
ASEWUQ_FSR,0.934712
ASISOK_FSR,1.759769
ASOGEW_FSR,0.900583
ASOWOU_FSR,1.595195
ASUBIZ_FSR,2.702269
ASUCAS_FSR,3.932927
ASUCIC01_FSR,2.818829
ASUCOI01_FSR,2.820832
ASUQAI01_FSR,1.020105
ASUQAI15_FSR,0.961003
ASUQIO03_FSR,2.394168
ASUQIO04_FSR,2.702739
ASUQIO_FSR,2.572305
ATADUU01_FSR,3.066219
ATAGUX_FSR,2.385175
ATAHAE_FSR,3.10249
ATAHIO_FSR,4.332526
ATEHEO_FSR,2.673302
ATEMAP_FSR,3.02288
ATEMET_FSR,2.998155
ATERAU_FSR,2.412122
ATEREY_FSR,2.566621
ATETIE_FSR,2.833337
ATEYAZ_FSR,2.298064
ATIBOU_FSR,0.479878
ATIDOY_FSR,2.254559
ATIHAO_FSR,0.776064
ATIRUS_FSR,3.130689
ATOGIZ_FSR,2.871096
ATOKIE_FSR,0.461927
ATOKOK_FSR,2.098382
ATOMIF_FSR,0.693268
ATUPIQ_FSR,4.562654
AVAJUD_FSR,1.732409
AVANIW_FSR,2.342358
AVATEY01_FSR,2.624456
AVAVOK_FSR,2.522585
AVAWAW_FSR,3.614256
AVAWAX_FSR,2.39045
AVAWEA01_FSR,3.957788
AVEMIY_FSR,2.613366
AVEMOE_FSR,2.976661
AVEROJ_FSR,4.448561
AVIPEB_FSR,3.43903
AVIRUT_FSR,2.773136
AVOBUK_FSR,0.535298
AVOCAR_FSR,3.110707
AVOFUM_FSR,1.966047
AVOGAT01_FSR,2.054445
AVOGEZ_FSR,3.498731
AVOGID_FSR,2.659561
AVOKUS_FSR,3.495843
AVOLAZ_FSR,3.233152
AVOLED_FSR,3.127406
AVOMUU01_FSR,2.77192
AVONEG_FSR,1.329616
AVUFED01_FSR,3.356288
AVUFED_FSR,3.45623
AVUJEH_FSR,0.869516
AVUJOQ_FSR,2.905837
AVUJOR_FSR,2.998156
AVUJUX_FSR,3.071801
AVUKAE_FSR,2.88097
AVUKEI_FSR,2.902603
AVUWOF_FSR,3.948483
AVUXIY_FSR,2.620563
AVUXOE_FSR,2.686538
AVUYAR_FSR,4.255104
AVUYEV01_FSR,4.100523
AVUYEV_FSR,4.119007
AWAWEB_FSR,1.954083
AWAWIF_FSR,1.758368
AWAYEC_FSR,2.985524
AWAYUS_FSR,1.772419
AWEBIP_FSR,0.804408
AWECUB01_FSR,2.496823
AWEGUF_FSR,1.812364
AWEHAM_FSR,3.110208
AWEHIU_FSR,2.458383
AWEHOA_FSR,2.868895
AWEJAO_FSR,2.911836
AWELAP_FSR,1.671956
AWEMEU_FSR,3.33861
AWEPIC_FSR,2.019177
AWEVUU_FSR,2.348482
AWIBAL_FSR,1.144471
AWIBEP_FSR,1.298984
AWIBOZ_FSR,2.79157
AWIJUN02_FSR,0.921662
AWIZIP_FSR,2.258923
AWODOG_FSR,0.934444
AWOGOJ_FSR,3.458129
AWOHOK_FSR,3.62029
AWOLAA_FSR,0.94083
AWOLUU_FSR,3.230167
AWOMEG_FSR,1.552465
AWONIK_FSR,3.63373
AWORAG01_FSR,2.007707
AWOVUE_FSR,1.14069
AWOYOB_FSR,1.679635
AWOZER_FSR,1.901134
AWOZOC_FSR,0.943152
AWUBOK_FSR,1.92097
AWUCEB_FSR,2.537148
AWUCOL_FSR,2.770627
AWUDOM_FSR,2.690993
AXAMOB_FSR,0.21293
AXAQAT02_FSR,1.316455
AXAWED_FSR,2.939003
AXAWIH_FSR,2.935136
AXAZEE_FSR,3.483087
AXEPIE_FSR,3.053916
AXEWAD_FSR,1.617787
AXILOJ01_FSR,2.26197
AXITOR_FSR,2.943798
AXIVIM_FSR,3.606096
AXOBIA_FSR,5.381038
AXOLOO_FSR,0.7597
AXOVEP_FSR,1.771354
AXOVIT_FSR,0.7503
AXOWEQ_FSR,3.716474
AXUFAB_FSR,3.349189
AXUPEQ_FSR,1.555422
AXUPIU_FSR,0.988288
AXUPOA_FSR,0.435799
AXUPUG_FSR,0.988657
AXUVAS_FSR,3.218649
AXUVEW_FSR,3.26309
AXUVIA_FSR,3.14108
AXUVOG_FSR,3.137343
AXUVUL_FSR,4.461544
AXUYIC_FSR,2.557651
AXUZEA_FSR,2.465194
AXUZIE_FSR,2.396203
AYALUH_FSR,0.243259
AYATOL_FSR,2.344762
AYATUR_FSR,0.518665
AYAVAZ_FSR,1.922294
AYAVED_FSR,1.729345
AYAYEG_FSR,0.927809
AYAZIK_FSR,4.006015
AYECOX_FSR,4.008271
AYELOH_FSR,1.615491
AYELUN_FSR,1.466362
AYEMAU_FSR,1.649694
AYERAX_FSR,2.379617
AYILUQ_FSR,3.284575
AYIMOL_FSR,3.65774
AYINAX_FSR,3.16363
AYINIF_FSR,2.171119
AYIVEK_FSR,1.380106
AYIVIO_FSR,2.696738
AYIWOV01_FSR,1.589209
AYOBUN_FSR,2.907569
AYODIC_FSR,1.408305
AYOMUX_FSR,3.144348
AYONOT_FSR,0.673027
AYOXOD_FSR,0.495
AZABUY_FSR,2.462648
AZACIN_FSR,0.617749
AZANEW_FSR,0.187518
AZAQID_FSR,2.273444
AZATIE_FSR,4.55489
AZAYEH_FSR,1.742713
AZEBAK01_FSR,1.747821
AZEKIZ_FSR,3.226783
AZEYEK_FSR,2.006459
AZIGOF_FSR,3.066619
AZIMAY_FSR,2.491453
AZIROQ_FSR,1.339699
AZITEJ_FSR,2.156513
AZITOT_FSR,3.419823
AZIWEM_FSR,0.787137
AZIXIR_FSR,2.382787
AZIYOX02_FSR,4.585584
AZIYUE_FSR,2.805417
AZNPYD_FSR,2.323686
AZOBIB_FSR,2.080472
AZOCAU_FSR,2.639645
AZOCUO01_FSR,3.370654
AZOHON_FSR,2.458021
AZOSAJ_FSR,1.221727
AZUCIH_FSR,2.70033
AZUDUU_FSR,2.103515
BABQUS_FSR,3.801838
BABRED_FSR,2.026155
BABTOP_FSR,4.495192
BACMEY_FSR,2.203946
BACMOH10_FSR,0.895317
BADBOX_FSR,2.668285
BADBUF_FSR,3.353086
BADCEQ_FSR,3.178357
BADCIU_FSR,3.073179
BADFOD01_FSR,3.212387
BADFUJ_FSR,3.234102
BADGAQ01_FSR,3.225374
BADLOK_FSR,0.337955
BADLUQ_FSR,2.107224
BADXEJ01_FSR,0.380214
BADXUZ01_FSR,0.633837
BAFCES_FSR,4.37534
BAFNUR01_FSR,2.574067
BAFNUR_FSR,2.368805
BAFSAE_FSR,0.209208
BAGCOB01_FSR,4.96838
BAGNEF_FSR,0.88102
BAGPOP01_FSR,0.900648
BAHGUN01_FSR,0.914692
BAHHUP01_FSR,0.22935
BAHLUS_FSR,2.982271
BAHNEG_FSR,1.797101
BAHNOQ_FSR,1.431801
BAHNUW_FSR,0.957288
BAHOXH13_FSR,3.323708
BAHPIL_FSR,2.143179
BAHZAO_FSR,1.242584
BAJXER_FSR,4.675509
BAKHOM_FSR,3.432757
BAKJOM_FSR,1.711033
BAKMOS_FSR,2.258304
BAKNIL_FSR,3.339279
BAKPOS_FSR,1.79522
BAKWAN_FSR,1.036399
BAKWIV_FSR,4.380482
BAKXOC_FSR,0.968487
BAKYET_FSR,2.294265
BALFAV01_FSR,2.403319
BALFAV03_FSR,1.618119
BALMUW01_FSR,3.220282
BALZAS_FSR,0.98114
BAMSEN_FSR,0.979539
BAMXUL_FSR,3.407511
BANHAA_FSR,0.392461
BANMIO_FSR,2.655213
BANTIV02_FSR,1.499368
BANTIV_FSR,1.470048
BANYUN_FSR,0.991304
BANZAU_FSR,0.340511
BAOXAL02_FSR,3.385849
BAPJAG_FSR,1.853504
BAPMEN_FSR,2.200244
BAPVAS_FSR,0.022807
BAPYID_FSR,3.288852
BAQPEQ_FSR,0.784277
BAQRIX_FSR,0.977624
BAQXAU_FSR,3.055203
BAQXEY_FSR,3.175296
BAQXIC_FSR,3.483867
BAQXOG01_FSR,0.828895
BAQYEZ_FSR,2.098677
BAQZUQ_FSR,0.139952
BARFIK_FSR,3.447426
BARJAG_FSR,2.749232
BARJIN_FSR,0.54348
BARJIO_FSR,3.13625
BARKIP_FSR,2.815649
BARKOV_FSR,2.975789
BARMOX_FSR,4.8742
BARPAO_FSR,0.698851
BASMIS02_FSR,0.943853
BASMUE_FSR,0.529694
BASQOC01_FSR,3.470688
BASQUI_FSR,3.604038
BASYOM_FSR,2.757531
BASYUS_FSR,2.689565
BATVAW_FSR,0.983467
BATVEA_FSR,3.161938
BATZON_FSR,0.710309
BAVKIS_FSR,1.17651
BAVNAO_FSR,0.611678
BAVYIH_FSR,3.165032
BAWKUH_FSR,0.763686
BAWMOC_FSR,1.477778
BAWSUO_FSR,2.123473
BAXGEO01_FSR,0.450128
BAXPOG_FSR,0.923127
BAXXAA_FSR,0.421164
BAYPUN_FSR,2.899309
BAYQAU03_FSR,3.908394
BAYTEB_FSR,1.097389
BAZBUA_FSR,0.505271
BBZONC01_FSR,1.54736
BEBCOB_FSR,0.901241
BEBDUK_FSR,1.830981
BEBGEV01_FSR,4.277271
BEBLAY_FSR,2.542546
BECBIU_FSR,0.366672
BECBIX_FSR,0.43304
BECHEY_FSR,0.509563
BECQAD_FSR,3.774635
BECROS_FSR,3.482758
BECRUX01_FSR,5.756215
BECRUX05_FSR,5.161174
BEDJEA_FSR,2.507743
BEDNUU_FSR,2.106354
BEDQUZ_FSR,2.601745
BEDWEN_FSR,3.698731
BEFQEK_FSR,3.403311
BEFQOU_FSR,3.554041
BEFQUA_FSR,3.548789
BEFREL_FSR,3.548968
BEFRIP_FSR,3.5321
BEGBOG_FSR,3.829312
BEGFEZ_FSR,0.735942
BEGFUP_FSR,0.112004
BEGHAZ_FSR,2.887984
BEGJAB_FSR,2.744929
BEGJIH_FSR,2.646218
BEHBIZ_FSR,0.807238
BEHBOF_FSR,3.247869
BEHHUR_FSR,0.468743
BEHKIK_FSR,1.424796
BEHLOR_FSR,1.810109
BEHMEI_FSR,3.290329
BEHREO_FSR,2.070824
BEHSAL01_FSR,3.015437
BEHSEP01_FSR,3.197951
BEHSEP_FSR,3.290766
BEHWIU_FSR,2.613384
BEJXAP01_FSR,4.524469
BEJZOF_FSR,0.682203
BEKMAI_FSR,2.421798
BEKMEM_FSR,2.454345
BEKVOD_FSR,3.484848
BELCIH_FSR,2.864943
BELCON_FSR,2.830573
BELCUT_FSR,0.236634
BELFIH_FSR,0.861942
BELKEJ01_FSR,0.389329
BELXUN_FSR,3.695014
BEMCUU_FSR,2.679357
BEMFIK_FSR,0.036918
BEMJEK_FSR,0.64737
BEMKOW_FSR,2.735587
BEMLAI_FSR,3.754969
BEMLEM_FSR,3.802099
BEMQAN_FSR,2.535635
BEMWAS_FSR,0.434536
BEMWIA_FSR,0.481506
BEMWOG_FSR,2.659214
BEMXOI_FSR,2.556414
BENBIH_FSR,2.437626
BENCAZ_FSR,1.707841
BENFUX_FSR,0.829591
BENHEJ_FSR,3.413901
BENHUA_FSR,2.125443
BENJAH_FSR,0.964929
BENKOW_FSR,5.32659
BENNEO_FSR,1.847405
BENPOA_FSR,3.401029
BENVOI_FSR,2.626571
BENWAU_FSR,3.971574
BENXOJ_FSR,3.449323
BEPBAC_FSR,3.049682
BEPDIK01_FSR,2.621017
BEPDOQ_FSR,2.609995
BEPDUW_FSR,2.129689
BEPNOC_FSR,3.168463
BEPNUI_FSR,3.327392
BEPTUM01_FSR,0.940746
BEPVAU_FSR,0.96904
BEPVAV_FSR,2.163665
BEPVEZ_FSR,2.180359
BEPVID_FSR,2.185677
BEPVOJ_FSR,2.12803
BEPYIH_FSR,2.018201
BEQBUW_FSR,2.796354
BEQDAF_FSR,0.413073
BEQHEN_FSR,2.124856
BEQHIQ_FSR,2.014075
BEQPAQ_FSR,2.536062
BEQPUK_FSR,2.177429
BEQRUM_FSR,2.343909
BEQXOM_FSR,0.087285
BEQYAZ_FSR,1.325243
BERBEI_FSR,3.283687
BERFIP_FSR,2.247394
BERHOV_FSR,3.014288
BERKOB_FSR,2.169013
BERROH_FSR,1.642315
BERRUN_FSR,4.274353
BERSEY_FSR,0.835498
BERSOI_FSR,4.278811
BESFUD_FSR,0.970892
BESNET_FSR,2.67823
BESQAT_FSR,4.688557
BESQEX_FSR,3.926483
BETGUF_FSR,0.492882
BETHAM_FSR,0.564699
BETJAM_FSR,0.691156
BETWAZ_FSR,1.709252
BEVJES_FSR,4.373571
BEVQID_FSR,3.081949
BEVQOJ01_FSR,3.590562
BEVQOJ_FSR,3.613137
BEVRUR_FSR,3.108316
BEVSAY_FSR,3.253991
BEVWIJ_FSR,3.504434
BEWFOY_FSR,5.033353
BEWKIY_FSR,0.847169
BEXBOW_FSR,3.386028
BEXBUC_FSR,4.04769
BEXFUI_FSR,3.438414
BEXGER_FSR,2.228703
BEXTEF_FSR,3.19052
BEXTIJ_FSR,3.254319
BEXTOP_FSR,2.705091
BEYTEG_FSR,1.558554
BEZKOI01_FSR,3.402861
BEZSIK_FSR,4.728432
BEZTUX_FSR,1.536221
